"Title: Habitat and predator heterogeneity influence density of a declining mammal. Habitat composition (2015–2022) used in the density modelling of hedgehogs at Brackenhurst, Southwell, England. X and Y indicate the longitude/1000 and latitude/1000 (EPSG:27700) of the centroid of the 50 x 50 m grid cell, respectively; d2build and d2badger indicate euclidean distance (m) from the centroid of the 50 x 50 m grid cell to the nearest building and to the nearest badger sett, respectively; edge_length refers to edge density, the total length (m) of all types of edges within each  50 x 50 m grid cell. BUILDING, BADGER, and EDGE indicate the standardised z-score values of d2build,  d2badger, and edge_length, respectively. SOIL: Soil types (categorical: type 0, low permeability, and type 1, high permeability). LANDUSE: Land use (categorical: 0, arable; 1, amenity; 2, pasture).",,,,,,,,,
X,Y,d2build,d2badger,edge_length,BUILDING,BADGER,EDGE,SOIL,LANDUSE
469.5509048,352.4890519,42.335124,576.92014,43.863501,-1.115081692,-0.02272707,0.992698848,1,Arable
469.6009048,352.4890519,34.633353,579.074666,63.898839,-1.146681498,-0.014758114,1.826740146,1,Arable
469.6509048,352.4890519,24.603803,585.506695,87.196954,-1.187832008,0.009032064,2.796606302,1,Arable
469.7009048,352.4890519,41.524948,596.077773,6.663118,-1.118405785,0.048131363,-0.555898368,1,Amenity
469.7509048,352.4890519,80.28051,610.572954,0,-0.959394542,0.101744761,-0.833274126,1,Amenity
469.8009048,352.4890519,65.627359,628.720887,0,-1.019515353,0.168868612,-0.833274126,1,Amenity
469.8509048,352.4890519,16.926056,640.711483,91.589928,-1.219333241,0.213218289,2.979479551,1,Amenity
469.9009048,352.4890519,3.276283,601.499673,38.008936,-1.275337267,0.068185371,0.748981833,1,Pasture
469.9509048,352.4890519,19.704452,563.996905,0,-1.207933688,-0.070526304,-0.833274126,1,Pasture
470.0009048,352.4890519,59.984998,528.567082,2.693063,-1.042665547,-0.201570768,-0.721165895,1,Pasture
470.0509048,352.4890519,87.440861,495.654932,26.185995,-0.930016147,-0.323303102,0.256810248,1,Pasture
470.1009048,352.4890519,76.792506,465.794443,35.305962,-0.973705568,-0.433748242,0.63646096,1,Pasture
470.1509048,352.4890519,84.281152,439.607911,0,-0.9429802,-0.530604499,-0.833274126,0,Pasture
470.2009048,352.4890519,103.695645,417.786748,0,-0.863323952,-0.611314544,-0.833274126,0,Pasture
470.2509048,352.4890519,132.117754,401.04416,12.228732,-0.746710112,-0.673240438,-0.324210018,0,Pasture
470.3009048,352.4890519,170.755425,390.034704,20.745879,-0.588182569,-0.713961168,0.030346224,0,Arable
470.3509048,352.4890519,214.148849,385.250207,25.373368,-0.41014252,-0.731657611,0.222981781,0,Arable
470.4009048,352.4890519,259.926997,386.921663,5.828973,-0.22231812,-0.725475389,-0.590622544,0,Arable
470.4509048,352.4890519,307.025012,394.967119,4.69E-03,-0.029078403,-0.69571762,-0.83307904,0,Arable
470.5009048,352.4890519,297.002351,409.010607,35.268273,-0.070200646,-0.643774901,0.634892106,0,Arable
470.5509048,352.4890519,278.409152,428.46275,0,-0.146487185,-0.571827162,-0.833274126,0,Arable
470.6009048,352.4890519,267.979319,452.626756,0,-0.189280029,-0.482451632,-0.833274126,0,Arable
470.6509048,352.4890519,266.66767,480.792712,2.853719,-0.194661632,-0.37827407,-0.714478016,0,Arable
470.7009048,352.4890519,270.205505,512.30097,36.35411,-0.180146152,-0.261734318,0.680093884,0,Arable
470.7509048,352.4890519,267.573963,546.573815,30.163934,-0.190943175,-0.134969175,0.422406018,0,Arable
470.8009048,352.4890519,274.190877,583.123989,22.772716,-0.163794462,0.000219137,0.114720441,0,Pasture
470.8509048,352.4890519,289.422611,621.549868,25.749208,-0.101299767,0.142345128,0.238627449,0,Pasture
470.9009048,352.4890519,311.908188,661.524671,12.500824,-0.009043088,0.290200132,-0.312883228,0,Pasture
469.1009048,352.4390519,309.378676,771.759854,23.92273,-0.019421489,0.697927555,0.162593827,0,Arable
469.1509048,352.4390519,266.385848,743.709549,34.439389,-0.195817925,0.594177752,0.600386798,0,Arable
469.2009048,352.4390519,226.291128,718.049103,34.747325,-0.360323635,0.499267332,0.61320585,0,Arable
469.2509048,352.4390519,190.929121,695.043262,36.553979,-0.505411369,0.414175512,0.688414156,0,Arable
469.3009048,352.4390519,163.401909,674.963522,37.934817,-0.61835351,0.339906478,0.745896459,0,Arable
469.3509048,352.4390519,118.167656,658.07779,23.139991,-0.803946347,0.277451136,0.130009562,0,Arable
469.4009048,352.4390519,69.482618,644.637106,26.912758,-1.003697505,0.227738011,0.287064314,0,Arable
469.4509048,352.4390519,26.307289,634.860315,94.378315,-1.18084273,0.191576545,3.095556021,1,Arable
469.5009048,352.4390519,25.400239,628.91831,76.114714,-1.184564291,0.169598821,2.335268974,1,Arable
469.5509048,352.4390519,1,626.92014,104.209282,-1.284676689,0.16220818,3.504804611,1,Amenity
469.6009048,352.4390519,1.53567,628.903397,106.001914,-1.282478875,0.169543663,3.57942915,1,Amenity
469.6509048,352.4390519,1,634.830768,115.650699,-1.284676689,0.191467259,3.981093884,1,Amenity
469.7009048,352.4390519,14.209295,644.593457,3.679834,-1.230479916,0.227576566,-0.680088103,1,Amenity
469.7509048,352.4390519,53.357056,658.020779,0,-1.06985951,0.277240269,-0.833274126,1,Amenity
469.8009048,352.4390519,65.616184,654.38102,0,-1.019561202,0.263777874,-0.833274126,1,Amenity
469.8509048,352.4390519,24.063872,611.968276,38.865741,-1.190047306,0.106905646,0.784649372,1,Amenity
469.9009048,352.4390519,15.781241,570.785268,24.149017,-1.224030335,-0.045418152,0.172013894,1,Pasture
469.9509048,352.4390519,21.454441,531.118135,27.224252,-1.200753608,-0.192135176,0.300031334,1,Pasture
470.0009048,352.4390519,68.930356,493.332672,23.497717,-1.005963397,-0.331892457,0.144901216,1,Pasture
470.0509048,352.4390519,116.977536,457.894941,0.459784,-0.808829325,-0.46296617,-0.814134002,1,Pasture
470.1009048,352.4390519,126.416747,425.392088,10.20929,-0.770100928,-0.583184635,-0.408276409,1,Pasture
470.1509048,352.4390519,131.33982,396.546442,13.429455,-0.749901923,-0.689876171,-0.274225742,0,Pasture
470.2009048,352.4390519,150.514453,372.209259,0,-0.671229803,-0.779892231,-0.833274126,0,Pasture
470.2509048,352.4390519,171.566304,353.313436,19.817267,-0.584855591,-0.849782306,-0.008310542,0,Pasture
470.3009048,352.4390519,202.823349,340.765367,23.216646,-0.456610218,-0.896193912,0.133200586,0,Pasture
470.3509048,352.4390519,240.498701,335.278522,0,-0.302030999,-0.916488133,-0.833274126,0,Arable
470.4009048,352.4390519,264.676776,337.197774,0,-0.202830122,-0.909389386,-0.833274126,0,Arable
470.4509048,352.4390519,269.580167,346.400044,0,-0.182711867,-0.875352904,-0.833274126,0,Arable
470.5009048,352.4390519,253.187794,362.330846,34.67213,-0.249968578,-0.816429567,0.610075593,0,Arable
470.5509048,352.4390519,231.095907,384.153998,23.861075,-0.340609977,-0.735712165,0.160027236,0,Arable
470.6009048,352.4390519,218.418355,410.931802,0,-0.392625049,-0.636668967,-0.833274126,0,Arable
470.6509048,352.4390519,216.762608,441.764187,1.814551,-0.399418458,-0.522629071,-0.757737041,0,Arable
470.7009048,352.4390519,220.852027,475.863687,21.602636,-0.382639868,-0.396505079,0.066011764,0,Arable
470.7509048,352.4390519,217.624514,512.578677,0,-0.39588212,-0.260707162,-0.833274126,0,Arable
470.8009048,352.4390519,225.710523,551.386935,0,-0.362705816,-0.117166864,-0.833274126,0,Arable
470.8509048,352.4390519,243.987809,591.876849,4.166221,-0.287715443,0.032593384,-0.659840465,0,Arable
470.9009048,352.4390519,269.054278,633.726168,0,-0.18486955,0.18738167,-0.833274126,0,Arable
469.1009048,352.3890519,289.090423,812.899308,0,-0.10266271,0.85009026,-0.833274126,0,Arable
469.1509048,352.3890519,242.527375,786.317943,0,-0.2937075,0.751773632,-0.833274126,0,Arable
469.2009048,352.3890519,197.650657,762.093516,0,-0.477833398,0.662174623,-0.833274126,0,Arable
469.2509048,352.3890519,155.923176,740.457392,0,-0.649038207,0.582148982,-0.833274126,0,Arable
469.3009048,352.3890519,120.657745,721.642411,0,-0.793729697,0.512557918,-0.833274126,0,Arable
469.3509048,352.3890519,99.017907,705.874203,0,-0.88251637,0.454235968,-0.833274126,0,Arable
469.4009048,352.3890519,64.682553,693.360665,22.750456,-1.023391822,0.407952082,0.113793775,0,Arable
469.4509048,352.3890519,14.754756,684.280376,81.519715,-1.22824193,0.374366772,2.560271502,0,Amenity
469.5009048,352.3890519,14.31812,678.771135,68.30126,-1.230033416,0.353989715,2.010006666,0,Amenity
469.5509048,352.3890519,9.199876,676.920139,92.616469,-1.251033196,0.347143427,3.022212982,1,Amenity
469.6009048,352.3890519,1,678.757317,93.683027,-1.284676689,0.353938606,3.066612005,1,Amenity
469.6509048,352.3890519,1,684.252963,122.072801,-1.284676689,0.374265379,4.248436451,1,Amenity
469.7009048,352.3890519,3.798575,693.320083,62.878214,-1.273194341,0.407801982,1.78425324,1,Amenity
469.7509048,352.3890519,8.268852,675.216878,72.985038,-1.25485312,0.340843567,2.20498538,1,Amenity
469.8009048,352.3890519,57.835147,630.244781,60.43357,-1.051486227,0.174505046,1.682486296,1,Pasture
469.8509048,352.3890519,28.178369,586.087993,69.374986,-1.173165825,0.011182113,2.054704189,1,Pasture
469.9009048,352.3890519,10.127703,542.945474,26.166623,-1.247226389,-0.148389338,0.256003827,1,Pasture
469.9509048,352.3890519,27.882671,501.079275,1.098105,-1.174379051,-0.303240058,-0.787561655,1,Pasture
470.0009048,352.3890519,68.441683,460.83738,0,-1.007968386,-0.452082956,-0.833274126,1,Pasture
470.0509048,352.3890519,116.580807,422.683975,0,-0.810457074,-0.593201146,-0.833274126,0,Pasture
470.1009048,352.3890519,165.824923,387.236871,0,-0.608412059,-0.724309527,-0.833274126,0,Pasture
470.1509048,352.3890519,179.818741,355.306974,22.437664,-0.550996447,-0.842408797,0.100772753,0,Pasture
470.2009048,352.3890519,195.604543,327.923311,37.512153,-0.486228454,-0.943692889,0.728301585,0,Pasture
470.2509048,352.3890519,215.441158,306.307606,10.676563,-0.404840269,-1.023643005,-0.388824582,0,Pasture
470.3009048,352.3890519,236.319799,291.744753,21.32678,-0.319176728,-1.077506702,0.054528262,0,Pasture
470.3509048,352.3890519,220.15158,285.316759,0,-0.385513752,-1.101281956,-0.833274126,0,Arable
470.4009048,352.3890519,214.677406,287.569651,0,-0.407973887,-1.092949173,-0.833274126,0,Arable
470.4509048,352.3890519,220.694493,298.306815,0,-0.383286218,-1.053235571,-0.833274126,0,Arable
470.5009048,352.3890519,212.126663,316.666398,29.784117,-0.418439402,-0.985328889,0.406594783,0,Arable
470.5509048,352.3890519,185.199839,341.420942,14.241095,-0.528918193,-0.893769133,-0.240438357,0,Arable
470.6009048,352.3890519,169.116054,371.293565,0,-0.594908789,-0.783279113,-0.833274126,0,Arable
470.6509048,352.3890519,166.857546,405.153752,23.127355,-0.604175284,-0.65804027,0.129483521,0,Arable
470.7009048,352.3890519,171.872689,442.086207,0.190713,-0.583598519,-0.521438014,-0.825335026,0,Arable
470.7509048,352.3890519,167.705194,481.384323,0,-0.600697444,-0.376085875,-0.833274126,0,Arable
470.8009048,352.3890519,178.072579,522.51461,27.347475,-0.558160823,-0.223957077,0.30516091,0,Arable
470.8509048,352.3890519,200.258355,565.077136,24.681553,-0.467134204,-0.066530849,0.194182545,0,Arable
470.9009048,352.3890519,229.030928,608.771567,1.125007,-0.349082437,0.095081962,-0.786441743,0,Arable
469.1009048,352.3390519,275.309408,854.9838,3.762418,-0.159205209,1.005748381,-0.676650226,0,Arable
469.1509048,352.3390519,226.889209,829.751722,0,-0.357869754,0.912422368,-0.833274126,0,Arable
469.2009048,352.3390519,178.670423,806.832412,0,-0.55570791,0.827650601,-0.833274126,0,Arable
469.2509048,352.3390519,131.034897,786.428104,0,-0.751152998,0.752181085,-0.833274126,0,Arable
469.3009048,352.3390519,86.118516,768.739086,0,-0.93544163,0.686754626,-0.833274126,0,Arable
469.3509048,352.3390519,51.600905,753.9565,14.476095,-1.077064867,0.632078201,-0.23065564,0,Arable
469.4009048,352.3390519,52.463399,742.254016,57.997558,-1.073526117,0.588794165,1.581078649,0,Arable
469.4509048,352.3390519,19.508499,733.779017,80.06157,-1.208737667,0.557447643,2.499571085,0,Amenity
469.5009048,352.3390519,1.687463,728.644129,98.298185,-1.281856076,0.538455207,3.258734226,0,Amenity
469.5509048,352.3390519,1.327685,726.920139,110.692702,-1.283332221,0.532078677,3.774699688,1,Amenity
469.6009048,352.3390519,20.322297,728.631257,76.987572,-1.205398714,0.538407598,2.371605158,1,Amenity
469.6509048,352.3390519,5.017767,733.753453,106.640205,-1.268192084,0.55735309,3.606000423,1,Amenity
469.7009048,352.3390519,1,702.581772,67.89504,-1.284676689,0.442058237,1.993096113,1,Amenity
469.7509048,352.3390519,36.019624,655.676596,5.257929,-1.140993726,0.268569828,-0.614394307,1,Pasture
469.8009048,352.3390519,70.268444,609.263859,0,-1.00047332,0.096902805,-0.833274126,1,Pasture
469.8509048,352.3390519,65.153807,563.465262,9.044761,-1.021458302,-0.072492695,-0.456754059,1,Pasture
469.9009048,352.3390519,60.110202,518.443587,36.945727,-1.042151844,-0.23901459,0.704721987,1,Pasture
469.9509048,352.3390519,74.235046,474.420072,0,-0.98419864,-0.401844585,-0.833274126,0,Pasture
470.0009048,352.3390519,97.936738,431.700193,0,-0.886952328,-0.559852816,-0.833274126,0,Pasture
470.0509048,352.3390519,136.008916,390.711797,0,-0.73074496,-0.711456801,-0.833274126,0,Pasture
470.1009048,352.3390519,180.014571,352.060165,0,-0.550192969,-0.854417786,-0.833274126,0,Pasture
470.1509048,352.3390519,211.140567,316.602292,0,-0.422485281,-0.985565998,-0.833274126,0,Pasture
470.2009048,352.3390519,213.751614,285.530494,14.577261,-0.411772347,-1.100491413,-0.226444244,0,Pasture
470.2509048,352.3390519,221.945872,260.419498,13.743563,-0.378151905,-1.19336958,-0.261149883,0,Pasture
470.3009048,352.3390519,192.040726,243.123357,15.755277,-0.500850534,-1.257342903,-0.177405208,0,Pasture
470.3509048,352.3390519,171.753635,235.371235,8.673575,-0.584086988,-1.286015716,-0.472205997,0,Arable
470.4009048,352.3390519,164.678419,238.097186,0,-0.613116082,-1.275933227,-0.833274126,0,Arable
470.4509048,352.3390519,172.448985,250.96,0,-0.581234019,-1.228357473,-0.833274126,0,Arable
470.5009048,352.3390519,175.759447,272.528114,3.695457,-0.567651433,-1.148583381,-0.679437697,0,Arable
470.5509048,352.3390519,142.100818,300.935583,42.394232,-0.70575033,-1.043512533,0.931535244,0,Arable
470.6009048,352.3390519,120.390623,334.444131,5.825646,-0.794825679,-0.919574299,-0.590761065,0,Arable
470.6509048,352.3390519,116.952484,371.676645,17.324887,-0.80893211,-0.781862213,-0.112064578,0,Arable
470.7009048,352.3390519,123.712668,411.623833,0,-0.781195567,-0.634109349,-0.833274126,0,Arable
470.7509048,352.3390519,117.854297,453.568993,0.802801,-0.805232036,-0.478966576,-0.799854696,0,Arable
470.8009048,352.3390519,132.190947,497.006522,22.024164,-0.746409809,-0.31830397,0.083559334,0,Arable
470.8509048,352.3390519,158.645805,541.57745,0.279396,-0.637867458,-0.153449255,-0.821643293,0,Arable
470.9009048,352.3390519,193.701128,587.023668,6.284914,-0.494038028,0.014642899,-0.571642458,0,Arable
469.1009048,352.2890519,268.389762,897.880455,18.956793,-0.187596014,1.164410454,-0.044130743,0,Arable
469.1509048,352.2890519,218.457741,873.887826,0,-0.392463452,1.075668797,-0.833274126,0,Arable
469.2009048,352.2890519,168.566025,852.156414,0,-0.597165519,0.995290715,-0.833274126,0,Arable
469.2509048,352.2890519,118.76542,832.863239,0,-0.801493765,0.923930952,-0.833274126,0,Arable
469.3009048,352.2890519,69.252765,816.181228,0,-1.004640577,0.862229114,-0.833274126,0,Arable
469.3509048,352.2890519,20.787248,802.273281,43.844972,-1.203491053,0.810787721,0.991927445,0,Amenity
469.4009048,352.2890519,10.960554,791.285687,100.800417,-1.243809263,0.770147852,3.362898827,1,Amenity
469.4509048,352.2890519,1,783.341343,119.510785,-1.284676689,0.740764067,4.141783714,1,Amenity
469.5009048,352.2890519,1,778.533416,103.00687,-1.284676689,0.722980963,3.454749823,0,Amenity
469.5509048,352.2890519,1,776.920138,81.602857,-1.284676689,0.717013924,2.563732624,1,Amenity
469.6009048,352.2890519,16.288748,778.521369,46.279334,-1.221948069,0.722936405,1.093266249,1,Amenity
469.6509048,352.2890519,21.579774,735.747552,38.133368,-1.200239379,0.564728674,0.754161835,1,Pasture
469.7009048,352.2890519,33.522116,687.470081,0,-1.151240821,0.38616455,-0.833274126,1,Pasture
469.7509048,352.2890519,51.650575,639.457398,0,-1.076861078,0.208579799,-0.833274126,1,Pasture
469.8009048,352.2890519,92.692067,591.773956,0,-0.908470832,0.032212813,-0.833274126,1,Pasture
469.8509048,352.2890519,112.676602,544.50626,0,-0.826475743,-0.142616451,-0.833274126,1,Pasture
469.9009048,352.2890519,110.092701,497.772758,44.362787,-0.837077299,-0.315469889,1.013483286,0,Pasture
469.9509048,352.2890519,118.497831,451.739272,2.136433,-0.802591666,-0.485734174,-0.744337559,0,Pasture
470.0009048,352.2890519,139.638624,406.643606,0,-0.715852533,-0.652529739,-0.833274126,0,Pasture
470.0509048,352.2890519,168.540102,362.835601,0,-0.597271879,-0.814562627,-0.833274126,0,Pasture
470.1009048,352.2890519,160.710576,320.843148,0,-0.629395854,-0.969880323,-0.833274126,0,Pasture
470.1509048,352.2890519,161.146042,281.479976,0,-0.62760917,-1.115473085,-0.833274126,0,Pasture
470.2009048,352.2890519,164.456035,246.01144,0,-0.614028507,-1.246660736,-0.833274126,0,Pasture
470.2509048,352.2890519,180.779187,216.361458,26.206039,-0.547055807,-1.356327273,0.257644624,0,Pasture
470.3009048,352.2890519,151.367874,195.199723,13.029329,-0.667728275,-1.434598288,-0.290882349,0,Pasture
470.3509048,352.2890519,124.62706,185.455072,26.862694,-0.777443886,-1.470640878,0.284980237,1,Pasture
470.4009048,352.2890519,114.680315,188.902714,20.603444,-0.818254654,-1.457889067,0.024416922,1,Pasture
470.4509048,352.2890519,124.775402,204.877737,20.603444,-0.77683525,-1.39880217,0.02441692,1,Pasture
470.5009048,352.2890519,144.934051,230.793281,20.693783,-0.694125784,-1.302948217,0.028177539,0,Arable
470.5509048,352.2890519,105.291523,263.735076,38.358681,-0.856776183,-1.181106235,0.763541162,0,Arable
470.6009048,352.2890519,73.400028,301.408099,39.08382,-0.987624657,-1.041764836,0.793727636,0,Arable
470.6509048,352.2890519,67.047422,342.253552,21.794353,-1.013688936,-0.890689555,0.073992603,0,Pasture
470.7009048,352.2890519,77.90653,385.263735,15.94129,-0.969134808,-0.731607575,-0.169661745,0,Arable
470.7509048,352.2890519,68.22198,429.789247,21.941504,-1.008869812,-0.566920841,0.080118336,0,Arable
470.8009048,352.2890519,88.779598,475.404511,0.680665,-0.924523404,-0.398203436,-0.804939032,0,Arable
470.8509048,352.2890519,123.423873,521.823821,0,-0.782380473,-0.226512101,-0.833274126,0,Arable
470.9009048,352.2890519,166.087591,568.850378,0,-0.607334353,-0.05257474,-0.833274126,0,Arable
469.1009048,352.2390519,269.168539,941.478266,46.619687,-0.184400747,1.325665896,1.10743475,0,Arable
469.1509048,352.2390519,219.255745,918.62503,0.27835,-0.389189296,1.241138517,-0.821686804,0,Arable
469.2009048,352.2390519,169.394396,897.97693,0,-0.593766773,1.164767286,-0.833274126,0,Arable
469.2509048,352.2390519,119.648823,879.689257,0,-0.797869227,1.097126579,-0.833274126,0,Arable
469.3009048,352.2390519,70.265358,863.911922,0,-1.000485982,1.038770871,-0.833274126,0,Arable
469.3509048,352.2390519,22.614791,850.784597,28.095588,-1.195992779,0.990216768,0.3363038,1,Amenity
469.4009048,352.2390519,13.965632,840.431467,92.411838,-1.231479646,0.951923594,3.013694525,1,Amenity
469.4509048,352.2390519,37.236404,832.955985,73.790886,-1.136001368,0.924273992,2.23853159,1,Amenity
469.5009048,352.2390519,15.619206,828.436053,82.505092,-1.224695153,0.907556096,2.60129118,1,Amenity
469.5509048,352.2390519,1,823.247911,77.256076,-1.284676689,0.88836669,2.382782459,1,Amenity
469.6009048,352.2390519,49.418057,773.968846,62.947065,-1.086020934,0.706097965,1.787119508,1,Amenity
469.6509048,352.2390519,56.928275,724.788539,57.990626,-1.055207059,0.524194517,1.580790043,1,Amenity
469.7009048,352.2390519,81.944344,675.728553,28.884903,-0.952567955,0.342736102,0.369161785,1,Amenity
469.7509048,352.2390519,95.051536,626.817142,28.817069,-0.898790101,0.161827221,0.366337955,1,Pasture
469.8009048,352.2390519,122.306303,578.092018,28.835924,-0.78696578,-0.018392639,0.367122859,1,Pasture
469.8509048,352.2390519,160.881538,529.6046,18.723859,-0.628694409,-0.197733295,-0.053827509,1,Pasture
469.9009048,352.2390519,160.0752,481.426717,25.446409,-0.632002754,-0.375929072,0.226022378,1,Pasture
469.9509048,352.2390519,166.050082,433.661545,36.881007,-0.60748825,-0.552598353,0.702027738,1,Pasture
470.0009048,352.2390519,142.809307,386.462142,0,-0.702843454,-0.727175021,-0.833274126,1,Pasture
470.0509048,352.2390519,123.519662,340.064169,23.760794,-0.781987458,-0.898787437,0.155852705,1,Pasture
470.1009048,352.2390519,110.789889,294.846216,61.236534,-0.834216788,-1.066035306,1.71591258,1,Pasture
470.1509048,352.2390519,111.151516,251.445705,77.825189,-0.832733058,-1.226560993,2.406473875,1,Pasture
470.2009048,352.2390519,115.766241,210.98719,55.771273,-0.813799177,-1.376205105,1.488401771,1,Pasture
470.2509048,352.2390519,137.975177,175.517081,58.17211,-0.722677534,-1.507398575,1.588345051,1,Pasture
470.3009048,352.2390519,118.088214,148.650252,30.04525,-0.804272292,-1.60677105,0.417465359,1,Pasture
470.3509048,352.2390519,81.021583,135.600697,23.215191,-0.956353974,-1.655037504,0.133140042,1,Pasture
470.4009048,352.2390519,64.685142,140.279011,0,-1.023381201,-1.637733801,-0.833274126,1,Pasture
470.4509048,352.2390519,77.295409,161.148542,0,-0.971642193,-1.560543562,-0.833274126,1,Pasture
470.5009048,352.2390519,106.388706,193.027211,0,-0.852274518,-1.442633769,-0.833274126,1,Pasture
470.5509048,352.2390519,83.546196,231.409066,20.481674,-0.945995671,-1.30067061,0.019347791,1,Pasture
470.6009048,352.2390519,35.794221,273.57048,52.727379,-1.141918538,-1.144727977,1.361688972,0,Pasture
470.6509048,352.2390519,17.14236,318.011728,50.481252,-1.218445763,-0.98035291,1.268185973,0,Pasture
470.7009048,352.2390519,39.22704,363.89849,41.065842,-1.127833932,-0.810631314,0.87623626,0,Arable
470.7509048,352.2390519,20.447046,410.746592,28.609544,-1.204886879,-0.637354005,0.357699037,0,Arable
470.8009048,352.2390519,54.284234,458.261295,0,-1.066055365,-0.461611135,-0.833274126,0,Arable
470.8509048,352.2390519,101.481099,506.254942,0,-0.872410074,-0.284096792,-0.833274126,0,Arable
470.9009048,352.2390519,150.499332,554.603207,0,-0.671291843,-0.105270822,-0.833274126,0,Arable
469.1009048,352.1890519,276.379905,985.684198,13.910066,-0.154813038,1.489170598,-0.254218549,0,Pasture
469.1509048,352.1890519,228.050941,963.87964,43.351896,-0.353103252,1.40852197,0.971401393,0,Arable
469.2009048,352.1890519,180.081934,944.22168,29.019851,-0.549916583,1.335812975,0.374779522,0,Arable
469.2509048,352.1890519,132.93941,926.846914,0,-0.743338918,1.271548841,-0.833274126,0,Arable
469.3009048,352.1890519,88.973426,911.885861,0,-0.923728142,1.216212319,-0.833274126,0,Arable
469.3509048,352.1890519,56.210803,899.458973,47.920957,-1.058150794,1.170248926,1.161604643,1,Amenity
469.4009048,352.1890519,51.587183,889.672448,107.784063,-1.07712117,1.134051457,3.653617382,1,Amenity
469.4509048,352.1890519,75.302297,882.614121,80.632582,-0.979819786,1.107944788,2.523341179,1,Amenity
469.5009048,352.1890519,40.54319,866.279652,70.371136,-1.122433868,1.047528406,2.096172571,1,Amenity
469.5509048,352.1890519,42.72806,816.53603,67.565672,-1.113469502,0.863541422,1.979385138,1,Amenity
469.6009048,352.1890519,65.43154,766.825756,15.595789,-1.020318782,0.679677782,-0.184044436,1,Pasture
469.6509048,352.1890519,104.039676,717.155765,0.268,-0.861912419,0.495963138,-0.822117686,1,Pasture
469.7009048,352.1890519,126.04318,667.53505,0,-0.771633646,0.312430751,-0.833274126,1,Pasture
469.7509048,352.1890519,142.828026,617.975481,12.603831,-0.702766648,0.129124525,-0.30859521,1,Pasture
469.8009048,352.1890519,162.25241,568.493049,40.638693,-0.623069821,-0.053896394,0.858454704,1,Pasture
469.8509048,352.1890519,185.058311,519.109813,71.334071,-0.529498873,-0.236550416,2.136258125,1,Pasture
469.9009048,352.1890519,156.587568,469.857052,38.550448,-0.646312252,-0.41872185,0.771524072,1,Pasture
469.9509048,352.1890519,127.163401,420.780586,56.426119,-0.767037463,-0.600241221,1.515662074,1,Pasture
470.0009048,352.1890519,104.054718,371.950202,35.056192,-0.861850705,-0.780850407,0.626063526,1,Pasture
470.0509048,352.1890519,75.432043,323.477363,67.385525,-0.97928745,-0.960137139,1.97188592,1,Pasture
470.1009048,352.1890519,60.99926,275.550823,40.81814,-1.038504102,-1.137403272,0.865924835,1,Amenity
470.1509048,352.1890519,61.156991,228.514568,43.226648,-1.037856946,-1.311376504,0.966187477,1,Amenity
470.2009048,352.1890519,68.977227,183.056165,21.049583,-1.005771088,-1.479513727,0.042988963,1,Amenity
470.2509048,352.1890519,101.94697,140.713224,0,-0.870498638,-1.636127775,-0.833274126,1,Amenity
470.3009048,352.1890519,98.435237,105.313166,7.583915,-0.884907022,-1.767062147,-0.517566919,1,Pasture
470.3509048,352.1890519,50.944341,85.915742,67.589886,-1.079758702,-1.838807496,1.980393291,1,Pasture
470.4009048,352.1890519,14.722787,93.124467,66.835225,-1.228373095,-1.812144549,1.94897759,1,Pasture
470.4509048,352.1890519,35.878379,122.322598,34.141824,-1.141573244,-1.704149276,0.587999642,1,Pasture
470.5009048,352.1890519,81.432393,162.029225,26.052026,-0.95466845,-1.557286175,0.251233339,1,Pasture
470.5509048,352.1890519,82.132816,206.262263,40.933147,-0.951794668,-1.393681216,0.870712399,1,Pasture
470.6009048,352.1890519,34.095581,252.655443,46.415117,-1.148887936,-1.222086529,1.098918796,0,Pasture
470.6509048,352.1890519,14.121515,300.208968,91.739506,-1.23084007,-1.046200068,2.985706091,0,Pasture
470.7009048,352.1890519,9.587619,348.448097,67.902096,-1.249442314,-0.86777776,1.993389964,0,Arable
470.7509048,352.1890519,7.725652,397.123064,23.429023,-1.257081829,-0.687743416,0.142041579,0,Arable
470.8009048,352.1890519,54.508492,446.091223,22.068677,-1.065135251,-0.506624641,0.085412353,0,Arable
470.8509048,352.1890519,101.80066,495.265617,13.198318,-0.871098936,-0.324743064,-0.28384763,0,Arable
470.9009048,352.1890519,150.714995,544.590381,0,-0.67040699,-0.142305312,-0.833274126,0,Arable
469.1009048,352.1390519,290.845253,1030.419988,0,-0.095462772,1.654635088,-0.833274126,0,Arable
469.1509048,352.1390519,244.610599,1009.582078,0,-0.285160184,1.577561806,-0.833274126,0,Pasture
469.2009048,352.1390519,200.194227,990.831264,41.103158,-0.467397313,1.508208077,0.877789676,0,Arable
469.2509048,352.1390519,159.12609,974.288055,0,-0.635896884,1.447019627,-0.833274126,0,Arable
469.3009048,352.1390519,124.75775,960.066579,43.207929,-0.776907674,1.394418582,0.965408266,0,Arable
469.3509048,352.1390519,103.960954,948.271299,82.457326,-0.86223541,1.350791321,2.599302769,1,Pasture
469.4009048,352.1390519,100.56412,938.993652,43.604732,-0.876172371,1.316476042,0.98192656,1,Pasture
469.4509048,352.1390519,109.207734,912.767084,23.855077,-0.840708256,1.219471703,0.159777567,1,Pasture
