X,Y,d2build_km,d2badger_km,edge_length_km,BUILDING,BADGER,EDGE,SOIL,LANDUSE
470.1509048,352.4890519,0.084281152,0.832300607,0,-0.9429802,0.548279565,-0.833274126,0,Pasture
470.2009048,352.4890519,0.103695645,0.869031024,0,-0.863323952,0.673724766,-0.833274126,0,Pasture
470.2509048,352.4890519,0.132117754,0.896094785,0.012228732,-0.746710112,0.766155484,-0.324210018,0,Pasture
470.3009048,352.4890519,0.170755425,0.898374395,0.020745879,-0.588182569,0.773941025,0.030346224,0,Arable
470.3509048,352.4890519,0.214148849,0.90341975,0.025373368,-0.41014252,0.791172399,0.222981781,0,Arable
470.4009048,352.4890519,0.259926997,0.911184907,0.005828973,-0.22231812,0.8176927,-0.590622544,0,Arable
470.4509048,352.4890519,0.307025012,0.921601121,4.69E-06,-0.029078403,0.85326714,-0.83307904,0,Arable
470.5009048,352.4890519,0.297002351,0.934579754,0.035268273,-0.070200646,0.897592997,0.634892106,0,Arable
470.5509048,352.4890519,0.278409152,0.950015793,0,-0.146487185,0.950311621,-0.833274126,0,Arable
470.6009048,352.4890519,0.267979319,0.967791661,0,-0.189280029,1.011021447,-0.833274126,0,Arable
470.6509048,352.4890519,0.26666767,0.987781043,0.002853719,-0.194661632,1.079291079,-0.714478016,0,Arable
470.7009048,352.4890519,0.270205505,1.009852504,0.03635411,-0.180146152,1.154671623,0.680093884,0,Arable
470.7509048,352.4890519,0.267573963,1.033872705,0.030163934,-0.190943175,1.23670769,0.422406018,0,Arable
470.8009048,352.4890519,0.274190877,1.05970914,0.022772716,-0.163794462,1.32494673,0.114720441,0,Pasture
470.8509048,352.4890519,0.289422611,1.087232336,0.025749208,-0.101299767,1.418946556,0.238627449,0,Pasture
470.9009048,352.4890519,0.311908188,1.116317537,0.012500824,-0.009043088,1.518281089,-0.312883228,0,Pasture
469.1009048,352.4390519,0.309378676,0.771759854,0.02392273,-0.019421489,0.341515051,0.162593827,0,Arable
469.1509048,352.4390519,0.266385848,0.743709549,0.034439389,-0.195817925,0.245714992,0.600386798,0,Arable
469.2009048,352.4390519,0.226291128,0.718049103,0.034747325,-0.360323635,0.158077006,0.61320585,0,Arable
469.2509048,352.4390519,0.190929121,0.695043262,0.036553979,-0.505411369,0.079505277,0.688414156,0,Arable
469.3009048,352.4390519,0.163401909,0.674963522,0.037934817,-0.61835351,0.010927049,0.745896459,0,Arable
469.3509048,352.4390519,0.118167656,0.65807779,0.023139991,-0.803946347,-0.046742704,0.130009562,0,Arable
469.4009048,352.4390519,0.069482618,0.644637106,0.026912758,-1.003697505,-0.092646601,0.287064314,0,Arable
469.4509048,352.4390519,0.026307289,0.634860315,0.094378315,-1.18084273,-0.126037224,3.095556021,1,Arable
469.5009048,352.4390519,0.025400239,0.62891831,0.076114714,-1.184564291,-0.146330922,2.335268974,1,Arable
469.5509048,352.4390519,0.001,0.62692014,0.104209282,-1.284676689,-0.153155263,3.504804611,1,Amenity
469.6009048,352.4390519,0.00153567,0.628903397,0.106001914,-1.282478875,-0.146381855,3.57942915,1,Amenity
469.6509048,352.4390519,0.001,0.634830768,0.115650699,-1.284676689,-0.126138137,3.981093884,1,Amenity
469.7009048,352.4390519,0.014209295,0.644593457,0.003679834,-1.230479916,-0.092795676,-0.680088103,1,Amenity
469.7509048,352.4390519,0.053357056,0.658020779,0,-1.06985951,-0.046937413,-0.833274126,1,Amenity
469.8009048,352.4390519,0.065616184,0.674894041,0,-1.019561202,0.01068975,-0.833274126,1,Amenity
469.8509048,352.4390519,0.024063872,0.694962292,0.038865741,-1.190047306,0.079228742,0.784649372,1,Amenity
469.9009048,352.4390519,0.015781241,0.717957665,0.024149017,-1.224030335,0.157764717,0.172013894,1,Pasture
469.9509048,352.4390519,0.021454441,0.743608653,0.027224252,-1.200753608,0.245370404,0.300031334,1,Pasture
470.0009048,352.4390519,0.068930356,0.771650472,0.023497717,-1.005963397,0.341141478,0.144901216,1,Pasture
470.0509048,352.4390519,0.116977536,0.801832321,0.000459784,-0.808829325,0.44422139,-0.814134002,1,Pasture
470.1009048,352.4390519,0.126416747,0.833921874,0.01020929,-0.770100928,0.553816671,-0.408276409,1,Pasture
470.1509048,352.4390519,0.13133982,0.867707505,0.013429455,-0.749901923,0.669204556,-0.274225742,0,Pasture
470.2009048,352.4390519,0.150514453,0.902998856,0,-0.671229803,0.789734924,-0.833274126,0,Pasture
470.2509048,352.4390519,0.171566304,0.939626285,0.019817267,-0.584855591,0.914828388,-0.008310542,0,Pasture
470.3009048,352.4390519,0.202823349,0.948246757,0.023216646,-0.456610218,0.944269841,0.133200586,0,Pasture
470.3509048,352.4390519,0.240498701,0.953028123,0,-0.302030999,0.960599615,-0.833274126,0,Arable
470.4009048,352.4390519,0.264676776,0.960392261,0,-0.202830122,0.985750315,-0.833274126,0,Arable
470.4509048,352.4390519,0.269580167,0.970280364,0,-0.182711867,1.019521102,-0.833274126,0,Arable
470.5009048,352.4390519,0.253187794,0.98261624,0.03467213,-0.249968578,1.061651755,0.610075593,0,Arable
470.5509048,352.4390519,0.231095907,0.997309063,0.023861075,-0.340609977,1.111832074,0.160027236,0,Arable
470.6009048,352.4390519,0.218418355,1.014256406,0,-0.392625049,1.169712247,-0.833274126,0,Arable
470.6509048,352.4390519,0.216762608,1.033347351,0.001814551,-0.399418458,1.234913451,-0.757737041,0,Arable
470.7009048,352.4390519,0.220852027,1.054465475,0.021602636,-0.382639868,1.307038069,0.066011764,0,Arable
470.7509048,352.4390519,0.217624514,1.077491591,0,-0.39588212,1.385679042,-0.833274126,0,Arable
470.8009048,352.4390519,0.225710523,1.102306137,0,-0.362705816,1.47042803,-0.833274126,0,Arable
470.8509048,352.4390519,0.243987809,1.128791172,0.004166221,-0.287715443,1.560882231,-0.659840465,0,Arable
470.9009048,352.4390519,0.269054278,1.156831968,0,-0.18486955,1.656649812,-0.833274126,0,Arable
469.1009048,352.3890519,0.289090423,0.812899308,0,-0.10266271,0.482018413,-0.833274126,0,Arable
469.1509048,352.3890519,0.242527375,0.786317943,0,-0.2937075,0.391235214,-0.833274126,0,Arable
469.2009048,352.3890519,0.197650657,0.762093516,0,-0.477833398,0.308501659,-0.833274126,0,Arable
469.2509048,352.3890519,0.155923176,0.740457392,0,-0.649038207,0.234607916,-0.833274126,0,Arable
469.3009048,352.3890519,0.120657745,0.721642411,0,-0.793729697,0.170349213,-0.833274126,0,Arable
469.3509048,352.3890519,0.099017907,0.705874203,0,-0.88251637,0.116496135,-0.833274126,0,Arable
469.4009048,352.3890519,0.064682553,0.693360665,0.022750456,-1.023391822,0.073758713,0.113793775,0,Arable
469.4509048,352.3890519,0.014754756,0.684280376,0.081519715,-1.22824193,0.04274685,2.560271502,0,Amenity
469.5009048,352.3890519,0.01431812,0.678771135,0.06830126,-1.230033416,0.023931169,2.010006666,0,Amenity
469.5509048,352.3890519,0.009199876,0.676920139,0.092616469,-1.251033196,0.017609472,3.022212982,1,Amenity
469.6009048,352.3890519,0.001,0.678757317,0.093683027,-1.284676689,0.023883977,3.066612005,1,Amenity
469.6509048,352.3890519,0.001,0.684252963,0.122072801,-1.284676689,0.042653225,4.248436451,1,Amenity
469.7009048,352.3890519,0.003798575,0.693320083,0.062878214,-1.273194341,0.073620115,1.78425324,1,Amenity
469.7509048,352.3890519,0.008268852,0.705821053,0.072985038,-1.25485312,0.116314611,2.20498538,1,Amenity
469.8009048,352.3890519,0.057835147,0.721577425,0.06043357,-1.051486227,0.170127264,1.682486296,1,Pasture
469.8509048,352.3890519,0.028178369,0.740381389,0.069374986,-1.173165825,0.234348343,2.054704189,1,Pasture
469.9009048,352.3890519,0.010127703,0.762007363,0.026166623,-1.247226389,0.308207421,0.256003827,1,Pasture
469.9509048,352.3890519,0.027882671,0.786222515,0.001098105,-1.174379051,0.3909093,-0.787561655,1,Pasture
470.0009048,352.3890519,0.068441683,0.812795462,0,-1.007968386,0.481663748,-0.833274126,1,Pasture
470.0509048,352.3890519,0.116580807,0.841502873,0,-0.810457074,0.579708015,-0.833274126,0,Pasture
470.1009048,352.3890519,0.165824923,0.872133995,0,-0.608412059,0.684322326,-0.833274126,0,Pasture
470.1509048,352.3890519,0.179818741,0.904493409,0.022437664,-0.550996447,0.794839261,0.100772753,0,Pasture
470.2009048,352.3890519,0.195604543,0.938402338,0.037512153,-0.486228454,0.910648248,0.728301585,0,Pasture
470.2509048,352.3890519,0.215441158,0.973698911,0.010676563,-0.404840269,1.031196447,-0.388824582,0,Pasture
470.3009048,352.3890519,0.236319799,0.998131891,0.02132678,-0.319176728,1.114642275,0.054528262,0,Pasture
470.3509048,352.3890519,0.22015158,1.002675402,0,-0.385513752,1.130159706,-0.833274126,0,Arable
470.4009048,352.3890519,0.214677406,1.009677499,0,-0.407973887,1.154073931,-0.833274126,0,Arable
470.4509048,352.3890519,0.220694493,1.019087505,0,-0.383286218,1.186211875,-0.833274126,0,Arable
470.5009048,352.3890519,0.212126663,1.03083948,0.029784117,-0.418439402,1.226348334,0.406594783,0,Arable
470.5509048,352.3890519,0.185199839,1.044854404,0.014241095,-0.528918193,1.274213428,-0.240438357,0,Arable
470.6009048,352.3890519,0.169116054,1.061042608,0,-0.594908789,1.329500916,-0.833274126,0,Arable
470.6509048,352.3890519,0.166857546,1.079306308,0.023127355,-0.604175284,1.391876835,0.129483521,0,Arable
470.7009048,352.3890519,0.171872689,1.099542085,0.000190713,-0.583598519,1.460987978,-0.825335026,0,Arable
470.7509048,352.3890519,0.167705194,1.121643209,0,-0.600697444,1.536469829,-0.833274126,0,Arable
470.8009048,352.3890519,0.178072579,1.145501715,0.027347475,-0.558160823,1.617953659,0.30516091,0,Arable
470.8509048,352.3890519,0.200258355,1.171010192,0.024681553,-0.467134204,1.705072626,0.194182545,0,Arable
470.9009048,352.3890519,0.229030928,1.198063254,0.001125007,-0.349082437,1.797466806,-0.786441743,0,Arable
469.1009048,352.3390519,0.275309408,0.8549838,0.003762418,-0.159205209,0.625749356,-0.676650226,0,Arable
469.1509048,352.3390519,0.226889209,0.829751722,0,-0.357869754,0.539574371,-0.833274126,0,Arable
469.2009048,352.3390519,0.178670423,0.806832412,0,-0.55570791,0.461298173,-0.833274126,0,Arable
469.2509048,352.3390519,0.131034897,0.786428104,0,-0.751152998,0.391611446,-0.833274126,0,Arable
469.3009048,352.3390519,0.086118516,0.768739086,0,-0.93544163,0.331198239,-0.833274126,0,Arable
469.3509048,352.3390519,0.051600905,0.7539565,0.014476095,-1.077064867,0.28071135,-0.23065564,0,Arable
469.4009048,352.3390519,0.052463399,0.742254016,0.057997558,-1.073526117,0.240743919,1.581078649,0,Arable
469.4509048,352.3390519,0.019508499,0.733779017,0.08006157,-1.208737667,0.211799299,2.499571085,0,Amenity
469.5009048,352.3390519,0.001687463,0.728644129,0.098298185,-1.281856076,0.194262143,3.258734226,0,Amenity
469.5509048,352.3390519,0.001327685,0.726920139,0.110692702,-1.283332221,0.188374207,3.774699688,1,Amenity
469.6009048,352.3390519,0.020322297,0.728631257,0.076987572,-1.205398714,0.194218181,2.371605158,1,Amenity
469.6509048,352.3390519,0.005017767,0.733753453,0.106640205,-1.268192084,0.21171199,3.606000423,1,Amenity
469.7009048,352.3390519,0.001,0.742216108,0.06789504,-1.284676689,0.240614451,1.993096113,1,Amenity
469.7509048,352.3390519,0.036019624,0.75390674,0.005257929,-1.140993726,0.280541403,-0.614394307,1,Pasture
469.8009048,352.3390519,0.070268444,0.768678081,0,-1.00047332,0.330989889,-0.833274126,1,Pasture
469.8509048,352.3390519,0.065153807,0.786356544,0.009044761,-1.021458302,0.391367048,-0.456754059,1,Pasture
469.9009048,352.3390519,0.060110202,0.806751037,0.036945727,-1.042151844,0.461020252,0.704721987,1,Pasture
469.9509048,352.3390519,0.074235046,0.82966129,0,-0.98419864,0.53926552,-0.833274126,0,Pasture
470.0009048,352.3390519,0.097936738,0.854885067,0,-0.886952328,0.625412151,-0.833274126,0,Pasture
470.0509048,352.3390519,0.136008916,0.88222395,0,-0.73074496,0.718782496,-0.833274126,0,Pasture
470.1009048,352.3390519,0.180014571,0.911487641,0,-0.550192969,0.818726624,-0.833274126,0,Pasture
470.1509048,352.3390519,0.211140567,0.942496865,0,-0.422485281,0.924632264,-0.833274126,0,Pasture
470.2009048,352.3390519,0.213751614,0.975085104,0.014577261,-0.411772347,1.035930707,-0.226444244,0,Pasture
470.2509048,352.3390519,0.221945872,1.009099392,0.013743563,-0.378151905,1.152099523,-0.261149883,0,Pasture
470.3009048,352.3390519,0.192040726,1.044400404,0.015755277,-0.500850534,1.272662883,-0.177405208,0,Pasture
470.3509048,352.3390519,0.171753635,1.052356081,0.008673575,-0.584086988,1.299833866,-0.472205997,0,Arable
470.4009048,352.3390519,0.164678419,1.05902975,0,-0.613116082,1.322626413,-0.833274126,0,Arable
470.4509048,352.3390519,0.172448985,1.068005011,0,-0.581234019,1.353279573,-0.833274126,0,Arable
470.5009048,352.3390519,0.175759447,1.079224441,0.003695457,-0.567651433,1.391597233,-0.679437697,0,Arable
470.5509048,352.3390519,0.142100818,1.092618911,0.042394232,-0.70575033,1.437343296,0.931535244,0,Arable
470.6009048,352.3390519,0.120390623,1.10810955,0.005825646,-0.794825679,1.490248395,-0.590761065,0,Arable
470.6509048,352.3390519,0.116952484,1.125609819,0.017324887,-0.80893211,1.550016973,-0.112064578,0,Arable
470.7009048,352.3390519,0.123712668,1.145027579,0,-0.781195567,1.616334345,-0.833274126,0,Arable
470.7509048,352.3390519,0.117854297,1.166267057,0.000802801,-0.805232036,1.688873421,-0.799854696,0,Arable
470.8009048,352.3390519,0.132190947,1.18923065,0.022024164,-0.746409809,1.767300859,0.083559334,0,Arable
470.8509048,352.3390519,0.158645805,1.213820509,0.000279396,-0.637867458,1.851282477,-0.821643293,0,Arable
470.9009048,352.3390519,0.193701128,1.239939885,0.006284914,-0.494038028,1.940487845,-0.571642458,0,Arable
469.1009048,352.2890519,0.268389762,0.897880455,0.018956793,-0.187596014,0.772254076,-0.044130743,0,Arable
469.1509048,352.2890519,0.218457741,0.873887826,0,-0.392463452,0.690312177,-0.833274126,0,Arable
469.2009048,352.2890519,0.168566025,0.852156414,0,-0.597165519,0.616092999,-0.833274126,0,Arable
469.2509048,352.2890519,0.11876542,0.832863239,0,-0.801493765,0.55020112,-0.833274126,0,Arable
469.3009048,352.2890519,0.069252765,0.816181228,0,-1.004640577,0.493227134,-0.833274126,0,Arable
469.3509048,352.2890519,0.020787248,0.802273281,0.043844972,-1.203491053,0.445727397,0.991927445,0,Amenity
469.4009048,352.2890519,0.010960554,0.791285687,0.100800417,-1.243809263,0.408201525,3.362898827,1,Amenity
469.4509048,352.2890519,0.001,0.783341343,0.119510785,-1.284676689,0.381069248,4.141783714,1,Amenity
469.5009048,352.2890519,0.001,0.778533416,0.10300687,-1.284676689,0.364648762,3.454749823,0,Amenity
469.5509048,352.2890519,0.001,0.776920138,0.081602857,-1.284676689,0.359138942,2.563732624,1,Amenity
469.6009048,352.2890519,0.016288748,0.778521369,0.046279334,-1.221948069,0.364607618,1.093266249,1,Amenity
469.6509048,352.2890519,0.021579774,0.783317396,0.038133368,-1.200239379,0.380987464,0.754161835,1,Pasture
469.7009048,352.2890519,0.033522116,0.791250127,0,-1.151240821,0.408080079,-0.833274126,1,Pasture
469.7509048,352.2890519,0.051650575,0.802226517,0,-1.076861078,0.445567686,-0.833274126,1,Pasture
469.8009048,352.2890519,0.092692067,0.816123769,0,-0.908470832,0.493030896,-0.833274126,1,Pasture
469.8509048,352.2890519,0.112676602,0.83279567,0,-0.826475743,0.54997035,-0.833274126,1,Pasture
469.9009048,352.2890519,0.110092701,0.852079367,0.044362787,-0.837077299,0.615829861,1.013483286,0,Pasture
469.9509048,352.2890519,0.118497831,0.873801962,0.002136433,-0.802591666,0.690018925,-0.744337559,0,Pasture
470.0009048,352.2890519,0.139638624,0.897786439,0,-0.715852533,0.771932983,-0.833274126,0,Pasture
470.0509048,352.2890519,0.168540102,0.923856651,0,-0.597271879,0.860970439,-0.833274126,0,Pasture
470.1009048,352.2890519,0.160710576,0.951841233,0,-0.629395854,0.956546034,-0.833274126,0,Pasture
470.1509048,352.2890519,0.161146042,0.981576463,0,-0.62760917,1.058100611,-0.833274126,0,Pasture
470.2009048,352.2890519,0.164456035,1.012908177,0,-0.614028507,1.165107646,-0.833274126,0,Pasture
470.2509048,352.2890519,0.180779187,1.045692878,0.026206039,-0.547055807,1.277077064,0.257644624,0,Pasture
470.3009048,352.2890519,0.151367874,1.079798229,0.013029329,-0.667728275,1.393556891,-0.290882349,0,Pasture
470.3509048,352.2890519,0.12462706,1.102065642,0.026862694,-0.777443886,1.469606669,0.284980237,1,Pasture
470.4009048,352.2890519,0.114680315,1.108440062,0.020603444,-0.818254654,1.49137719,0.024416922,1,Pasture
470.4509048,352.2890519,0.124775402,1.11701838,0.020603444,-0.77683525,1.520674675,0.02441692,1,Pasture
470.5009048,352.2890519,0.144934051,1.127750306,0.020693783,-0.694125784,1.557327365,0.028177539,0,Arable
470.5509048,352.2890519,0.105291523,1.140575049,0.038358681,-0.856776183,1.601127644,0.763541162,0,Arable
470.6009048,352.2890519,0.073400028,1.155422924,0.03908382,-0.987624657,1.651837513,0.793727636,0,Arable
470.6509048,352.2890519,0.067047422,1.172217055,0.021794353,-1.013688936,1.70919442,0.073992603,0,Pasture
470.7009048,352.2890519,0.07790653,1.190875105,0.01594129,-0.969134808,1.772917158,-0.169661745,0,Arable
470.7509048,352.2890519,0.06822198,1.211310945,0.021941504,-1.008869812,1.842711576,0.080118336,0,Arable
470.8009048,352.2890519,0.088779598,1.233436215,0.000680665,-0.924523404,1.918275894,-0.804939032,0,Arable
470.8509048,352.2890519,0.123423873,1.257161719,0,-0.782380473,1.999305482,-0.833274126,0,Arable
470.9009048,352.2890519,0.166087591,1.282398643,0,-0.607334353,2.085497014,-0.833274126,0,Arable
469.1009048,352.2390519,0.269168539,0.941478266,0.046619687,-0.184400747,0.921153449,1.10743475,0,Arable
469.1509048,352.2390519,0.219255745,0.91862503,0.00027835,-0.389189296,0.843102914,-0.821686804,0,Arable
469.2009048,352.2390519,0.169394396,0.89797693,0,-0.593766773,0.772583567,-0.833274126,0,Arable
469.2509048,352.2390519,0.119648823,0.879689257,0,-0.797869227,0.710125771,-0.833274126,0,Arable
469.3009048,352.2390519,0.070265358,0.863911922,0,-1.000485982,0.656241524,-0.833274126,0,Arable
469.3509048,352.2390519,0.022614791,0.850784597,0.028095588,-1.195992779,0.611407839,0.3363038,1,Amenity
469.4009048,352.2390519,0.013965632,0.840431467,0.092411838,-1.231479646,0.57604885,3.013694525,1,Amenity
469.4509048,352.2390519,0.037236404,0.832955985,0.073790886,-1.136001368,0.550517873,2.23853159,1,Amenity
469.5009048,352.2390519,0.015619206,0.828436053,0.082505092,-1.224695153,0.535080974,2.60129118,1,Amenity
469.5509048,352.2390519,0.001,0.826920138,0.077256076,-1.284676689,0.529903678,2.382782459,1,Amenity
469.6009048,352.2390519,0.049418057,0.828424731,0.062947065,-1.086020934,0.535042308,1.787119508,1,Amenity
469.6509048,352.2390519,0.056928275,0.832933465,0.057990626,-1.055207059,0.550440961,1.580790043,1,Amenity
469.7009048,352.2390519,0.081944344,0.840397988,0.028884903,-0.952567955,0.575934507,0.369161785,1,Amenity
469.7509048,352.2390519,0.095051536,0.8507405,0.028817069,-0.898790101,0.611257235,0.366337955,1,Pasture
469.8009048,352.2390519,0.122306303,0.863857638,0.028835924,-0.78696578,0.656056129,0.367122859,1,Pasture
469.8509048,352.2390519,0.160881538,0.879625284,0.018723859,-0.628694409,0.709907286,-0.053827509,1,Pasture
469.9009048,352.2390519,0.1600752,0.897903815,0.025446409,-0.632002754,0.772333857,0.226022378,1,Pasture
469.9509048,352.2390519,0.166050082,0.918543348,0.036881007,-0.60748825,0.842823945,0.702027738,1,Pasture
470.0009048,352.2390519,0.142809307,0.941388604,0,-0.702843454,0.920847226,-0.833274126,1,Pasture
470.0509048,352.2390519,0.123519662,0.966283149,0.023760794,-0.781987458,1.005869436,0.155852705,1,Pasture
470.1009048,352.2390519,0.110789889,0.99307288,0.061236534,-0.834216788,1.097364263,1.71591258,1,Pasture
470.1509048,352.2390519,0.111151516,1.021608715,0.077825189,-0.832733058,1.194822549,2.406473875,1,Pasture
470.2009048,352.2390519,0.115766241,1.051748538,0.055771273,-0.813799177,1.297758928,1.488401771,1,Pasture
470.2509048,352.2390519,0.137975177,1.077494421,0.05817211,-0.722677534,1.385688708,1.588345051,1,Pasture
470.3009048,352.2390519,0.118088214,1.100084026,0.03004525,-0.804272292,1.462838865,0.417465359,1,Pasture
470.3509048,352.2390519,0.081021583,1.124444529,0.023215191,-0.956353974,1.546037164,0.133140042,1,Pasture
470.4009048,352.2390519,0.064685142,1.150463444,0,-1.023381201,1.634899425,-0.833274126,1,Pasture
470.4509048,352.2390519,0.077295409,1.166115526,0,-0.971642193,1.6883559,-0.833274126,1,Pasture
470.5009048,352.2390519,0.106388706,1.176399639,0,-0.852274518,1.723479177,-0.833274126,1,Pasture
470.5509048,352.2390519,0.083546196,1.188699626,0.020481674,-0.945995671,1.765487258,0.019347791,1,Pasture
470.6009048,352.2390519,0.035794221,1.202953654,0.052727379,-1.141918538,1.814168962,1.361688972,0,Pasture
470.6509048,352.2390519,0.01714236,1.219093181,0.050481252,-1.218445763,1.869290204,1.268185973,0,Pasture
470.7009048,352.2390519,0.03922704,1.237044411,0.041065842,-1.127833932,1.930598946,0.87623626,0,Arable
470.7509048,352.2390519,0.020447046,1.25672971,0.028609544,-1.204886879,1.997830046,0.357699037,0,Arable
470.8009048,352.2390519,0.054284234,1.278068956,0,-1.066055365,2.070709858,-0.833274126,0,Arable
470.8509048,352.2390519,0.101481099,1.300980763,0,-0.872410074,2.148960433,-0.833274126,0,Arable
470.9009048,352.2390519,0.150499332,1.325383581,0,-0.671291843,2.232303249,-0.833274126,0,Arable
469.1009048,352.1890519,0.276379905,0.985684198,0.013910066,-0.154813038,1.072129736,-0.254218549,0,Pasture
469.1509048,352.1890519,0.228050941,0.96387964,0.043351896,-0.353103252,0.997660742,0.971401393,0,Arable
469.2009048,352.1890519,0.180081934,0.94422168,0.029019851,-0.549916583,0.930523016,0.374779522,0,Arable
469.2509048,352.1890519,0.13293941,0.926846914,0,-0.743338918,0.871183069,-0.833274126,0,Arable
469.3009048,352.1890519,0.088973426,0.911885861,0,-0.923728142,0.820086663,-0.833274126,0,Arable
469.3509048,352.1890519,0.056210803,0.899458973,0.047920957,-1.058150794,0.777645178,1.161604643,1,Amenity
469.4009048,352.1890519,0.051587183,0.889672448,0.107784063,-1.07712117,0.744221312,3.653617382,1,Amenity
469.4509048,352.1890519,0.075302297,0.882614121,0.080632582,-0.979819786,0.720115043,2.523341179,1,Amenity
469.5009048,352.1890519,0.04054319,0.878349763,0.070371136,-1.122433868,0.705551006,2.096172571,1,Amenity
469.5509048,352.1890519,0.04272806,0.876920138,0.067565672,-1.113469502,0.700668413,1.979385138,1,Amenity
469.6009048,352.1890519,0.06543154,0.878339085,0.015595789,-1.020318782,0.705514538,-0.184044436,1,Pasture
469.6509048,352.1890519,0.104039676,0.882592867,0.000268,-0.861912419,0.720042458,-0.822117686,1,Pasture
469.7009048,352.1890519,0.12604318,0.889640821,0,-0.771633646,0.744113297,-0.833274126,1,Pasture
469.7509048,352.1890519,0.142828026,0.899417262,0.012603831,-0.702766648,0.777502725,-0.30859521,1,Pasture
469.8009048,352.1890519,0.16225241,0.911834433,0.040638693,-0.623069821,0.819911021,0.858454704,1,Pasture
469.8509048,352.1890519,0.185058311,0.923504918,0.071334071,-0.529498873,0.859769166,2.136258125,1,Pasture
469.9009048,352.1890519,0.156587568,0.928467538,0.038550448,-0.646312252,0.876717977,0.771524072,1,Pasture
469.9509048,352.1890519,0.127163401,0.936078311,0.056426119,-0.767037463,0.90271101,1.515662074,1,Pasture
470.0009048,352.1890519,0.104054718,0.946273343,0.035056192,-0.861850705,0.93753005,0.626063526,1,Pasture
470.0509048,352.1890519,0.075432043,0.958970216,0.067385525,-0.97928745,0.980893614,1.97188592,1,Pasture
470.1009048,352.1890519,0.06099926,0.974071102,0.04081814,-1.038504102,1.032467588,0.865924835,1,Amenity
470.1509048,352.1890519,0.061156991,0.99146616,0.043226648,-1.037856946,1.09187684,0.966187477,1,Amenity
470.2009048,352.1890519,0.068977227,1.011036984,0.021049583,-1.005771088,1.158716971,0.042988963,1,Amenity
470.2509048,352.1890519,0.10194697,1.032659875,0,-0.870498638,1.232565518,-0.833274126,1,Amenity
470.3009048,352.1890519,0.098435237,1.056208812,0.007583915,-0.884907022,1.312992076,-0.517566919,1,Pasture
470.3509048,352.1890519,0.050944341,1.081557992,0.067589886,-1.079758702,1.399566998,1.980393291,1,Pasture
470.4009048,352.1890519,0.014722787,1.108583928,0.066835225,-1.228373095,1.491868535,1.94897759,1,Pasture
470.4509048,352.1890519,0.035878379,1.137167077,0.034141824,-1.141573244,1.589488413,0.587999642,1,Pasture
470.5009048,352.1890519,0.081432393,1.167193042,0.026052026,-0.95466845,1.692035932,0.251233339,1,Pasture
470.5509048,352.1890519,0.082132816,1.198553391,0.040933147,-0.951794668,1.79914077,0.870712399,1,Pasture
470.6009048,352.1890519,0.034095581,1.23114616,0.046415117,-1.148887936,1.910454681,1.098918796,0,Pasture
470.6509048,352.1890519,0.014121515,1.264876082,0.091739506,-1.23084007,2.025652306,2.985706091,0,Pasture
470.7009048,352.1890519,0.009587619,1.283500773,0.067902096,-1.249442314,2.089261113,1.993389964,0,Arable
470.7509048,352.1890519,0.007725652,1.302484136,0.023429023,-1.257081829,2.154094893,0.142041579,0,Arable
470.8009048,352.1890519,0.054508492,1.323085641,0.022068677,-1.065135251,2.224455107,0.085412353,0,Arable
470.8509048,352.1890519,0.10180066,1.345230949,0.013198318,-0.871098936,2.300087859,-0.28384763,0,Arable
470.9009048,352.1890519,0.150714995,1.368845132,0,-0.67040699,2.380737255,-0.833274126,0,Arable
469.1009048,352.1390519,0.290845253,1.030419988,0,-0.095462772,1.224915644,-0.833274126,0,Arable
469.1509048,352.1390519,0.244610599,1.009582078,0,-0.285160184,1.15374804,-0.833274126,0,Pasture
469.2009048,352.1390519,0.200194227,0.990831264,0.041103158,-0.467397313,1.089708483,0.877789676,0,Arable
469.2509048,352.1390519,0.15912609,0.974288055,0,-0.635896884,1.03320855,-0.833274126,0,Arable
469.3009048,352.1390519,0.12475775,0.960066579,0.043207929,-0.776907674,0.984638016,0.965408266,0,Arable
469.3509048,352.1390519,0.103960954,0.948271299,0.082457326,-0.86223541,0.94435366,2.599302769,1,Pasture
469.4009048,352.1390519,0.10056412,0.938993652,0.043604732,-0.876172371,0.912667759,0.98192656,1,Pasture
469.4509048,352.1390519,0.109207734,0.9323088,0.023855077,-0.840708256,0.889837021,0.159777567,1,Pasture
469.5009048,352.1390519,0.088879938,0.915925255,0.023403065,-0.924111719,0.833882385,0.140961006,1,Pasture
469.5509048,352.1390519,0.092143839,0.901725961,0.016011411,-0.910720172,0.78538761,-0.166742697,1,Pasture
469.6009048,352.1390519,0.105453442,0.890112546,0.018196169,-0.856111838,0.745724375,-0.075794391,1,Pasture
469.6509048,352.1390519,0.136080297,0.881187256,0,-0.730452089,0.715241879,-0.833274126,1,Pasture
469.7009048,352.1390519,0.16873147,0.875032351,0,-0.59648671,0.694221066,-0.833274126,1,Pasture
469.7509048,352.1390519,0.191250254,0.871706517,0.010536022,-0.504093782,0.682862361,-0.394675076,1,Pasture
469.8009048,352.1390519,0.176173664,0.871242152,0.012519512,-0.565951933,0.681276417,-0.312105298,1,Pasture
469.8509048,352.1390519,0.142185524,0.873643819,0.057454661,-0.705402791,0.689478819,1.558478713,1,Pasture
