grid_50m_ID,X,Y,SO.1,SO.2,SO.3,SO.4,SO.5,SO.6,SO.7,SO.8,SO.9,SO.10,SO.11,SO.12,SO.13,SO.14,sep,hab
939,470.4009048,352.3890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
940,470.4509048,352.3890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
941,470.5009048,352.3890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
942,470.5509048,352.3890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
959,469.5009048,352.4390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
960,469.5509048,352.4390519,1,1,1,1,0,1,0,1,1,1,1,1,1,0,/,Arable
961,469.6009048,352.4390519,1,1,1,1,0,1,0,1,1,1,1,1,1,0,/,Arable
962,469.6509048,352.4390519,1,1,1,1,0,1,0,1,1,1,1,1,1,0,/,Arable
963,469.7009048,352.4390519,1,0,1,1,0,0,0,0,1,0,0,0,1,1,/,Arable
964,469.7509048,352.4390519,1,0,1,1,0,0,0,0,1,0,0,0,1,1,/,Arable
965,469.8009048,352.4390519,1,0,1,1,0,0,0,0,1,0,0,0,1,1,/,Arable
966,469.8509048,352.4390519,1,0,1,1,0,0,0,0,1,0,0,0,1,1,/,Arable
967,469.9009048,352.4390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
968,469.9509048,352.4390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
969,470.0009048,352.4390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
970,470.0509048,352.4390519,1,0,1,1,0,1,0,0,1,1,1,0,1,0,/,Arable
971,470.1009048,352.4390519,1,0,1,1,0,1,0,0,1,1,1,0,1,0,/,Arable
972,470.1509048,352.4390519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
973,470.2009048,352.4390519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
974,470.2509048,352.4390519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
975,470.3009048,352.4390519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
976,470.3509048,352.4390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
977,470.4009048,352.4390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
978,470.4509048,352.4390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
979,470.5009048,352.4390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
989,469.1009048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
990,469.1509048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
991,469.2009048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
992,469.2509048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
993,469.3009048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
994,469.3509048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
995,469.4009048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
997,469.5009048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
998,469.5509048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
999,469.6009048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1000,469.6509048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1001,469.7009048,352.4890519,1,0,1,1,0,0,0,0,1,0,0,0,1,1,/,Arable
1002,469.7509048,352.4890519,1,0,1,1,0,0,0,0,1,0,0,0,1,1,/,Arable
1003,469.8009048,352.4890519,1,0,1,1,0,0,0,0,1,0,0,0,1,1,/,Arable
1004,469.8509048,352.4890519,1,0,1,1,0,0,0,0,1,0,0,0,1,1,/,Arable
1005,469.9009048,352.4890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1006,469.9509048,352.4890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1007,470.0009048,352.4890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1008,470.0509048,352.4890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1009,470.1009048,352.4890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1010,470.1509048,352.4890519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1011,470.2009048,352.4890519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1012,470.2509048,352.4890519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1013,470.3009048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1014,470.3509048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1015,470.4009048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1016,470.4509048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1017,470.5009048,352.4890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1027,469.1009048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1028,469.1509048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1029,469.2009048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1030,469.2509048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1031,469.3009048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1032,469.3509048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1033,469.4009048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1034,469.4509048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1035,469.5009048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1036,469.5509048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1037,469.6009048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1038,469.6509048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1039,469.7009048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1040,469.7509048,352.5390519,1,0,1,1,0,0,0,0,1,0,0,0,1,1,/,Arable
1041,469.8009048,352.5390519,1,0,1,1,0,0,0,0,1,0,0,0,1,1,/,Arable
1042,469.8509048,352.5390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1043,469.9009048,352.5390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1044,469.9509048,352.5390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1045,470.0009048,352.5390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1046,470.0509048,352.5390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1047,470.1009048,352.5390519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1048,470.1509048,352.5390519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1049,470.2009048,352.5390519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1050,470.2509048,352.5390519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1051,470.3009048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1052,470.3509048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1053,470.4009048,352.5390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1065,469.1009048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1066,469.1509048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1067,469.2009048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1068,469.2509048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1069,469.3009048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1070,469.3509048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1071,469.4009048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1072,469.4509048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1073,469.5009048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1074,469.5509048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1075,469.6009048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1076,469.6509048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1077,469.7009048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1078,469.7509048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1079,469.8009048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1080,469.8509048,352.5890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1081,469.9009048,352.5890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1082,469.9509048,352.5890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1083,470.0009048,352.5890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1084,470.0509048,352.5890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1085,470.1009048,352.5890519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1086,470.1509048,352.5890519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1087,470.2009048,352.5890519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1088,470.2509048,352.5890519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1089,470.3009048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1090,470.3509048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1091,470.4009048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1092,470.4509048,352.5890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1103,469.1009048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1104,469.1509048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1105,469.2009048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1106,469.2509048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1107,469.3009048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1108,469.3509048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1109,469.4009048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1110,469.4509048,352.6390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1111,469.5009048,352.6390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1112,469.5509048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1113,469.6009048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1114,469.6509048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1115,469.7009048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1116,469.7509048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1117,469.8009048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1118,469.8509048,352.6390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1119,469.9009048,352.6390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1120,469.9509048,352.6390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1125,470.2009048,352.6390519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1126,470.2509048,352.6390519,0,0,1,1,0,1,0,0,1,0,0,0,1,0,/,Arable
1127,470.3009048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1128,470.3509048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1129,470.4009048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1130,470.4509048,352.6390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1141,469.1009048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1142,469.1509048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1143,469.2009048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1144,469.2509048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1145,469.3009048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1146,469.3509048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1147,469.4009048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1148,469.4509048,352.6890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1149,469.5009048,352.6890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1150,469.5509048,352.6890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1151,469.6009048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1152,469.6509048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1153,469.7009048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1154,469.7509048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1155,469.8009048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Amenity
1156,469.8509048,352.6890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1157,469.9009048,352.6890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1158,469.9509048,352.6890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1163,470.2009048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1164,470.2509048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1165,470.3009048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1166,470.3509048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1167,470.4009048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1168,470.4509048,352.6890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1179,469.1009048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1180,469.1509048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1181,469.2009048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1182,469.2509048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1183,469.3009048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1184,469.3509048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1185,469.4009048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1186,469.4509048,352.7390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1187,469.5009048,352.7390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1188,469.5509048,352.7390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1189,469.6009048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1190,469.6509048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1191,469.7009048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1192,469.7509048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1193,469.8009048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1194,469.8509048,352.7390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1195,469.9009048,352.7390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1201,470.2009048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1202,470.2509048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1203,470.3009048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1204,470.3509048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1205,470.4009048,352.7390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1217,469.1009048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1218,469.1509048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1219,469.2009048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1220,469.2509048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1221,469.3009048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1222,469.3509048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1223,469.4009048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1224,469.4509048,352.7890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1225,469.5009048,352.7890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1226,469.5509048,352.7890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1227,469.6009048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1228,469.6509048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1229,469.7009048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1230,469.7509048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1231,469.8009048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1232,469.8509048,352.7890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1233,469.9009048,352.7890519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1255,469.1009048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1256,469.1509048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1257,469.2009048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1258,469.2509048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1259,469.3009048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1260,469.3509048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1261,469.4009048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1262,469.4509048,352.8390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1263,469.5009048,352.8390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1264,469.5509048,352.8390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1265,469.6009048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1266,469.6509048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1267,469.7009048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1268,469.7509048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1269,469.8009048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1270,469.8509048,352.8390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1271,469.9009048,352.8390519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/,Arable
1293,469.1009048,352.8890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1294,469.1509048,352.8890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1295,469.2009048,352.8890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1296,469.2509048,352.8890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1297,469.3009048,352.8890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1298,469.3509048,352.8890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1299,469.4009048,352.8890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1300,469.4509048,352.8890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1301,469.5009048,352.8890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1302,469.5509048,352.8890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1303,469.6009048,352.8890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1306,469.7509048,352.8890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1307,469.8009048,352.8890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1308,469.8509048,352.8890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1334,469.2509048,352.9390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1335,469.3009048,352.9390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1336,469.3509048,352.9390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1337,469.4009048,352.9390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1338,469.4509048,352.9390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1339,469.5009048,352.9390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1340,469.5509048,352.9390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1341,469.6009048,352.9390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1345,469.8009048,352.9390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1346,469.8509048,352.9390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1372,469.2509048,352.9890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1373,469.3009048,352.9890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1374,469.3509048,352.9890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1375,469.4009048,352.9890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1376,469.4509048,352.9890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1377,469.5009048,352.9890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1378,469.5509048,352.9890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1379,469.6009048,352.9890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1384,469.8509048,352.9890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1409,469.2009048,353.0390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1410,469.2509048,353.0390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1411,469.3009048,353.0390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1412,469.3509048,353.0390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1413,469.4009048,353.0390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1414,469.4509048,353.0390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1415,469.5009048,353.0390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1416,469.5509048,353.0390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1417,469.6009048,353.0390519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1447,469.2009048,353.0890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1448,469.2509048,353.0890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1449,469.3009048,353.0890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1450,469.3509048,353.0890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1451,469.4009048,353.0890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1452,469.4509048,353.0890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1453,469.5009048,353.0890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1454,469.5509048,353.0890519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1455,469.6009048,353.0890519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/,Arable
1491,469.5009048,353.1390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1492,469.5509048,353.1390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
1493,469.6009048,353.1390519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/,Arable
